True_Label,MLP_Original_Probability,MLP_Platt_Scaling,MLP_Isotonic_Regression
0.0,0.022709384560585022,0.055052489236172515,0.014825796708464622
0.0,0.008989539928734303,0.05080156544136826,0.0060240961611270905
0.0,0.07023339718580246,0.07249793857637019,0.06666667014360428
0.0,0.05732877552509308,0.06731128112537958,0.0635538250207901
0.0,0.03079681098461151,0.05771303643206845,0.030364371836185455
0.0,0.012090938165783882,0.05173445591265125,0.014825796708464622
0.0,0.9724661707878113,0.9539459709143046,0.7514792680740356
1.0,0.39728209376335144,0.3713682864362146,0.5645161271095276
0.0,0.03658539801836014,0.05969095479688056,0.04471544548869133
0.0,0.011178452521562576,0.05145831419930431,0.014825796708464622
0.0,0.03622894734144211,0.05956734538019662,0.04471544548869133
0.0,0.007617107592523098,0.050393843312293206,0.001792114693671465
0.0,0.008640827611088753,0.05069767509291738,0.0060240961611270905
0.0,0.01115830522030592,0.05145223286235634,0.014825796708464622
0.0,0.08526957035064697,0.07900468162949496,0.12790697813034058
0.0,0.04452693462371826,0.06250793382691126,0.0635538250207901
1.0,0.6510205268859863,0.7394009832444584,0.737864077091217
0.0,0.12666888535022736,0.09975769682938436,0.21910113096237183
0.0,0.029320377856492996,0.05721848435535651,0.030364371836185455
1.0,0.8898477554321289,0.9255217219936337,0.7514792680740356
0.0,0.008332562632858753,0.050606002548228425,0.0060240961611270905
